"V1","V2","V3","V4"
"Ga","Icelandic","Welsh",18
"Ga","Indo-European","Latin",23
"Ga","Indo-European","Middle English",16
"Ga","Indo-European","Middle High German",16
"Ga","Indo-European","Old English",23
"Ga","Indo-European","Old French",7
"Ga","Indo-European","Old High German",23
"Ga","Indo-European","Old Norse",23
"Ga","Indo-European","Sanskrit",16
"Ga","Indo-European","Swedish",7
"Ga","Irish","Italian",27
"Ga","Irish","Latin",43
"Ga","Irish","Lithuanian",15
"Ga","Irish","Low German",1
"Ga","Irish","Middle Dutch",428
"Ga","Irish","Middle English",453
"Ga","Irish","Middle Irish",3
"Ga","Irish","Old Church Slavonic",16
"Ga","Irish","Old English",758
"Ga","Irish","Old French",55
"Ga","Irish","Old High German",733
"Ga","Irish","Old Irish",745
"Ga","Irish","Old Norse",771
"Ga","Irish","Russian",2
"Ga","Irish","Spanish",28
"Ga","Irish","Swedish",291
"Ga","Irish","Welsh",269
"Ga","Italian","Japanese",2
"Ga","Italian","Latin",384
"Ga","Italian","Lithuanian",3
"Ga","Italian","Low German",6
"Ga","Italian","Middle Dutch",32
"Ga","Italian","Middle English",263
"Ga","Italian","Old English",156
"Ga","Italian","Old French",412
"Ga","Italian","Old High German",102
"Ga","Italian","Old Irish",25
"Ga","Italian","Old Norse",38
"Ga","Italian","Old Provençal",3
"Ga","Italian","Polish",3
"Ga","Italian","Portuguese",190
"Ga","Italian","Provençal",5
"Ga","Italian","Sanskrit",13
"Ga","Italian","Spanish",363
"Ga","Italian","Swedish",37
"Ga","Italian","Welsh",5
"Ga","Japanese","Latin",221
"Ga","Japanese","Old English",221
"Ga","Japanese","Old French",2
"Ga","Japanese","Old High German",223
"Ga","Japanese","Old Norse",221
"Ga","Japanese","Portuguese",2
"Ga","Japanese","Spanish",2
"Ga","Japanese","Swedish",2
"Ga","Latin","Lithuanian",18
"Ga","Latin","Low German",112
"Ga","Latin","Middle Dutch",442
"Ga","Latin","Middle English",891
"Ga","Latin","Middle High German",31
"Ga","Latin","Middle Irish",1
"Ga","Latin","Old Church Slavonic",38
"Ga","Latin","Old English",1161
"Ga","Latin","Old French",732
"Ga","Latin","Old High German",830
"Ga","Latin","Old Irish",38
"Ga","Latin","Old Norse",867
"Ga","Latin","Polish",3
"Ga","Latin","Portuguese",187
"Ga","Latin","Provençal",1
"Ga","Latin","Romance",61
"Ga","Latin","Sanskrit",29
"Ga","Latin","Slavic",78
"Ga","Latin","Spanish",340
"Ga","Latin","Swedish",28
"Ga","Latin","Welsh",67
"Ga","Lithuanian","Middle Dutch",1
"Ga","Lithuanian","Middle English",14
"Ga","Lithuanian","Old Church Slavonic",14
"Ga","Lithuanian","Old English",41
"Ga","Lithuanian","Old French",19
"Ga","Lithuanian","Old High German",22
"Ga","Lithuanian","Old Irish",15
"Ga","Lithuanian","Old Norse",38
"Ga","Lithuanian","Polish",3
"Ga","Lithuanian","Sanskrit",23
"Ga","Lithuanian","Spanish",4
"Ga","Lithuanian","Welsh",4
"Ga","Low German","Middle Dutch",20
"Ga","Low German","Middle English",19
"Ga","Low German","Middle High German",14
"Ga","Low German","Old English",251
"Ga","Low German","Old French",20
"Ga","Low German","Old High German",93
"Ga","Low German","Old Norse",93
"Ga","Low German","Spanish",1
"Ga","Middle Dutch","Middle English",998
"Ga","Middle Dutch","Middle High German",14
"Ga","Middle Dutch","Middle Irish",2
"Ga","Middle Dutch","Old Church Slavonic",2
"Ga","Middle Dutch","Old English",1419
"Ga","Middle Dutch","Old French",47
"Ga","Middle Dutch","Old High German",1387
"Ga","Middle Dutch","Old Irish",422
"Ga","Middle Dutch","Old Norse",1339
"Ga","Middle Dutch","Russian",2
"Ga","Middle Dutch","Sanskrit",13
"Ga","Middle Dutch","Spanish",28
"Ga","Middle Dutch","Swedish",17
"Ga","Middle Dutch","Walloon",11
"Ga","Middle Dutch","Welsh",61
"Ga","Middle English","Middle High German",30
"Ga","Middle English","Old Church Slavonic",38
"Ga","Middle English","Old English",1339
"Ga","Middle English","Old French",381
"Ga","Middle English","Old High German",1105
"Ga","Middle English","Old Irish",447
"Ga","Middle English","Old Norse",1177
"Ga","Middle English","Portuguese",187
"Ga","Middle English","Romance",58
"Ga","Middle English","Sanskrit",16
"Ga","Middle English","Slavic",78
"Ga","Middle English","Spanish",258
"Ga","Middle English","Swedish",67
"Ga","Middle English","Welsh",21
"Ga","Middle High German","Old English",30
"Ga","Middle High German","Old French",15
"Ga","Middle High German","Old High German",17
"Ga","Middle High German","Old Norse",16
"Ga","Middle High German","Sanskrit",16
"Ga","Middle Irish","Old Church Slavonic",2
"Ga","Middle Irish","Old English",2
"Ga","Middle Irish","Old French",1
"Ga","Middle Irish","Old High German",2
"Ga","Middle Irish","Old Norse",2
"Ga","Middle Irish","Russian",2
"Ga","Middle Irish","Welsh",3
"Ga","Norwegian","Old Norse",87
"Ga","Norwegian","Swedish",87
"Ga","Old Church Slavonic","Old English",16
"Ga","Old Church Slavonic","Old French",24
"Ga","Old Church Slavonic","Old High German",16
"Ga","Old Church Slavonic","Old Irish",14
"Ga","Old Church Slavonic","Old Norse",16
"Ga","Old Church Slavonic","Russian",2
"Ga","Old Church Slavonic","Welsh",2
"Ga","Old English","Old French",238
"Ga","Old English","Old High German",2186
"Ga","Old English","Old Irish",732
"Ga","Old English","Old Norse",2611
"Ga","Old English","Polish",3
"Ga","Old English","Romance",7
"Ga","Old English","Russian",2
"Ga","Old English","Sanskrit",52
"Ga","Old English","Slavic",78
"Ga","Old English","Spanish",153
"Ga","Old English","Swedish",315
"Ga","Old English","Welsh",326
"Ga","Old French","Old High German",112
"Ga","Old French","Old Irish",34
"Ga","Old French","Old Norse",81
"Ga","Old French","Old Provençal",3
"Ga","Old French","Polish",3
"Ga","Old French","Portuguese",190
"Ga","Old French","Provençal",5
"Ga","Old French","Romance",68
"Ga","Old French","Sanskrit",29
"Ga","Old French","Spanish",366
"Ga","Old French","Swedish",62
"Ga","Old French","Welsh",49
"Ga","Old High German","Old Irish",725
"Ga","Old High German","Old Norse",2067
"Ga","Old High German","Portuguese",2
"Ga","Old High German","Russian",2
"Ga","Old High German","Sanskrit",36
"Ga","Old High German","Spanish",103
"Ga","Old High German","Swedish",304
"Ga","Old High German","Welsh",305
"Ga","Old Irish","Old Norse",724
"Ga","Old Irish","Spanish",26
"Ga","Old Irish","Swedish",287
"Ga","Old Irish","Welsh",248
"Ga","Old Norse","Russian",2
"Ga","Old Norse","Sanskrit",52
"Ga","Old Norse","Slavic",78
"Ga","Old Norse","Spanish",39
"Ga","Old Norse","Swedish",385
"Ga","Old Norse","Welsh",274
"Ga","Old Provençal","Provençal",3
"Ga","Polish","Spanish",3
"Ga","Polish","Welsh",3
"Ga","Portuguese","Provençal",1
"Ga","Portuguese","Spanish",190
"Ga","Portuguese","Swedish",2
"Ga","Provençal","Spanish",2
"Ga","Romance","Spanish",3
"Ga","Russian","Welsh",2
"Ga","Sanskrit","Spanish",13
"Ga","Spanish","Swedish",37
"Ga","Spanish","Welsh",9
"Ga","Swedish","Welsh",226
"Gaelic","German","Germanic",343
"Gaelic","German","Gothic",20
"Gaelic","German","Greek",33
"Gaelic","German","Hungarian",3
"Gaelic","German","Icelandic",18
"Gaelic","German","Irish",250
"Gaelic","German","Italian",19
"Gaelic","German","Latin",17
"Gaelic","German","Lithuanian",3
"Gaelic","German","Low German",1
"Gaelic","German","Middle Dutch",15
"Gaelic","German","Middle English",94
"Gaelic","German","Middle Irish",2
"Gaelic","German","Old Church Slavonic",2
"Gaelic","German","Old English",344
"Gaelic","German","Old French",37
"Gaelic","German","Old High German",310
"Gaelic","German","Old Irish",227
"Gaelic","German","Old Norse",328
"Gaelic","German","Polish",3
"Gaelic","German","Russian",2
"Gaelic","German","Spanish",19
"Gaelic","German","Swedish",239
"Gaelic","German","Welsh",266
"Gaelic","Germanic","Gothic",20
"Gaelic","Germanic","Greek",33
"Gaelic","Germanic","Hungarian",3
"Gaelic","Germanic","Icelandic",18
"Gaelic","Germanic","Irish",248
"Gaelic","Germanic","Italian",18
"Gaelic","Germanic","Latin",16
"Gaelic","Germanic","Lithuanian",3
"Gaelic","Germanic","Middle Dutch",15
"Gaelic","Germanic","Middle English",94
"Gaelic","Germanic","Middle Irish",2
"Gaelic","Germanic","Old Church Slavonic",2
"Gaelic","Germanic","Old English",343
"Gaelic","Germanic","Old French",36
"Gaelic","Germanic","Old High German",309
"Gaelic","Germanic","Old Irish",226
"Gaelic","Germanic","Old Norse",327
"Gaelic","Germanic","Polish",3
"Gaelic","Germanic","Russian",2
"Gaelic","Germanic","Spanish",18
"Gaelic","Germanic","Swedish",239
"Gaelic","Germanic","Welsh",266
"Gaelic","Gothic","Greek",20
"Gaelic","Gothic","Hungarian",3
"Gaelic","Gothic","Italian",3
"Gaelic","Gothic","Latin",3
"Gaelic","Gothic","Lithuanian",3
"Gaelic","Gothic","Middle English",17
"Gaelic","Gothic","Old English",20
"Gaelic","Gothic","Old French",3
"Gaelic","Gothic","Old High German",17
"Gaelic","Gothic","Old Norse",17
"Gaelic","Gothic","Polish",3
"Gaelic","Gothic","Spanish",3
"Gaelic","Gothic","Welsh",20
"Gaelic","Greek","Hungarian",3
"Gaelic","Greek","Italian",16
"Gaelic","Greek","Latin",16
"Gaelic","Greek","Lithuanian",3
"Gaelic","Greek","Middle Dutch",13
"Gaelic","Greek","Middle English",30
"Gaelic","Greek","Old English",33
"Gaelic","Greek","Old French",16
"Gaelic","Greek","Old High German",17
"Gaelic","Greek","Old Norse",17
"Gaelic","Greek","Polish",3
"Gaelic","Greek","Spanish",16
"Gaelic","Greek","Swedish",13
"Gaelic","Greek","Welsh",20
"Gaelic","Hungarian","Italian",3
"Gaelic","Hungarian","Latin",3
"Gaelic","Hungarian","Lithuanian",3
"Gaelic","Hungarian","Old English",3
"Gaelic","Hungarian","Old French",3
"Gaelic","Hungarian","Polish",3
"Gaelic","Hungarian","Spanish",3
"Gaelic","Hungarian","Welsh",3
"Gaelic","Icelandic","Irish",18
"Gaelic","Icelandic","Old English",18
"Gaelic","Icelandic","Old French",18
"Gaelic","Icelandic","Old Norse",18
"Gaelic","Icelandic","Welsh",18
"Gaelic","Irish","Italian",3
"Gaelic","Irish","Latin",1
"Gaelic","Irish","Low German",1
"Gaelic","Irish","Middle Dutch",2
"Gaelic","Irish","Middle English",2
"Gaelic","Irish","Middle Irish",2
"Gaelic","Irish","Old Church Slavonic",2
"Gaelic","Irish","Old English",249
"Gaelic","Irish","Old French",21
"Gaelic","Irish","Old High German",231
"Gaelic","Irish","Old Irish",236
"Gaelic","Irish","Old Norse",270
"Gaelic","Irish","Russian",2
"Gaelic","Irish","Spanish",3
"Gaelic","Irish","Swedish",226
"Gaelic","Irish","Welsh",254
"Gaelic","Italian","Latin",17
"Gaelic","Italian","Lithuanian",3
"Gaelic","Italian","Middle Dutch",13
"Gaelic","Italian","Middle English",15
"Gaelic","Italian","Old English",19
"Gaelic","Italian","Old French",19
"Gaelic","Italian","Old High German",3
"Gaelic","Italian","Old Irish",1
"Gaelic","Italian","Old Norse",3
"Gaelic","Italian","Polish",3
"Gaelic","Italian","Spanish",19
"Gaelic","Italian","Swedish",13
"Gaelic","Italian","Welsh",3
"Gaelic","Latin","Lithuanian",3
"Gaelic","Latin","Middle Dutch",13
"Gaelic","Latin","Middle English",13
"Gaelic","Latin","Old English",18
"Gaelic","Latin","Old French",17
"Gaelic","Latin","Old High German",1
"Gaelic","Latin","Old Irish",1
"Gaelic","Latin","Old Norse",1
"Gaelic","Latin","Polish",3
"Gaelic","Latin","Spanish",17
"Gaelic","Latin","Swedish",13
"Gaelic","Latin","Welsh",4
"Gaelic","Lithuanian","Old English",3
"Gaelic","Lithuanian","Old French",3
"Gaelic","Lithuanian","Polish",3
"Gaelic","Lithuanian","Spanish",3
"Gaelic","Lithuanian","Welsh",3
"Gaelic","Middle Dutch","Middle English",13
"Gaelic","Middle Dutch","Middle Irish",2
"Gaelic","Middle Dutch","Old Church Slavonic",2
"Gaelic","Middle Dutch","Old English",15
"Gaelic","Middle Dutch","Old French",13
"Gaelic","Middle Dutch","Old High German",2
"Gaelic","Middle Dutch","Old Norse",2
"Gaelic","Middle Dutch","Russian",2
"Gaelic","Middle Dutch","Spanish",13
"Gaelic","Middle Dutch","Swedish",13
"Gaelic","Middle Dutch","Welsh",2
"Gaelic","Middle English","Old English",94
"Gaelic","Middle English","Old French",15
"Gaelic","Middle English","Old High German",81
"Gaelic","Middle English","Old Norse",81
"Gaelic","Middle English","Spanish",15
"Gaelic","Middle English","Swedish",13
"Gaelic","Middle English","Welsh",17
"Gaelic","Middle Irish","Old Church Slavonic",2
"Gaelic","Middle Irish","Old English",2
"Gaelic","Middle Irish","Old High German",2
"Gaelic","Middle Irish","Old Norse",2
"Gaelic","Middle Irish","Russian",2
"Gaelic","Middle Irish","Welsh",2
"Gaelic","Old Church Slavonic","Old English",2
"Gaelic","Old Church Slavonic","Old High German",2
"Gaelic","Old Church Slavonic","Old Norse",2
"Gaelic","Old Church Slavonic","Russian",2
"Gaelic","Old Church Slavonic","Welsh",2
"Gaelic","Old English","Old French",37
"Gaelic","Old English","Old High German",310
"Gaelic","Old English","Old Irish",227
"Gaelic","Old English","Old Norse",328
"Gaelic","Old English","Polish",3
"Gaelic","Old English","Russian",2
"Gaelic","Old English","Spanish",19
"Gaelic","Old English","Swedish",239
"Gaelic","Old English","Welsh",267
"Gaelic","Old French","Old High German",3
"Gaelic","Old French","Old Irish",1
"Gaelic","Old French","Old Norse",21
"Gaelic","Old French","Polish",3
"Gaelic","Old French","Spanish",22
"Gaelic","Old French","Swedish",13
"Gaelic","Old French","Welsh",24
"Gaelic","Old High German","Old Irish",227
"Gaelic","Old High German","Old Norse",310
"Gaelic","Old High German","Russian",2
"Gaelic","Old High German","Spanish",3
"Gaelic","Old High German","Swedish",226
"Gaelic","Old High German","Welsh",245
"Gaelic","Old Irish","Old Norse",227
"Gaelic","Old Irish","Spanish",1
"Gaelic","Old Irish","Swedish",226
"Gaelic","Old Irish","Welsh",234
"Gaelic","Old Norse","Russian",2
"Gaelic","Old Norse","Spanish",3
"Gaelic","Old Norse","Swedish",226
"Gaelic","Old Norse","Welsh",263
"Gaelic","Polish","Spanish",3
"Gaelic","Polish","Welsh",3
"Gaelic","Russian","Welsh",2
"Gaelic","Spanish","Swedish",13
"Gaelic","Spanish","Welsh",6
"Gaelic","Swedish","Welsh",226
"Georgian","German","Icelandic",25
"Georgian","German","Low German",25
"Georgian","German","Middle Dutch",25
"Georgian","German","Old English",25
"Georgian","Greek","Hebrew",1
"Georgian","Greek","Hittite",1
"Georgian","Greek","Indo-European",1
"Georgian","Greek","Latin",1
"Georgian","Greek","Old French",1
"Georgian","Greek","Semitic",1
"Georgian","Hebrew","Hittite",1
"Georgian","Hebrew","Indo-European",1
"Georgian","Hebrew","Latin",1
"Georgian","Hebrew","Old French",1
"Georgian","Hebrew","Semitic",1
"Georgian","Hittite","Indo-European",1
"Georgian","Hittite","Latin",1
"Georgian","Hittite","Old French",1
"Georgian","Hittite","Semitic",1
"Georgian","Icelandic","Low German",25
"Georgian","Icelandic","Middle Dutch",25
"Georgian","Icelandic","Old English",25
"Georgian","Indo-European","Latin",1
"Georgian","Indo-European","Old French",1
"Georgian","Indo-European","Semitic",1
"Georgian","Latin","Old French",1
"Georgian","Latin","Semitic",1
"Georgian","Low German","Middle Dutch",25
"Georgian","Low German","Old English",25
"Georgian","Middle Dutch","Old English",25
"Georgian","Old French","Semitic",1
"German","Germanic","Gothic",98218
"German","Germanic","Greek",48319
"German","Germanic","Hebrew",692
"German","Germanic","Hindi",16
"German","Germanic","Hittite",12401
"German","Germanic","Hungarian",12
"German","Germanic","Icelandic",1151
"German","Germanic","Indo-European",5011
"German","Germanic","Iranian",599
"German","Germanic","Irish",37846
"German","Germanic","Italian",3530
"German","Germanic","Japanese",394
"German","Germanic","Korean",19
"German","Germanic","Kru",7
"German","Germanic","Lao",46
"German","Germanic","Latin",85156
"German","Germanic","Latvian",115
"German","Germanic","Lithuanian",46544
"German","Germanic","Low German",4839
"German","Germanic","Manchu",4
"German","Germanic","Mari",837
"German","Germanic","Middle Dutch",102230
"German","Germanic","Middle English",130518
"German","Germanic","Middle French",2
"German","Germanic","Middle High German",4553
"German","Germanic","Middle Irish",321
"German","Germanic","Modern Greek",128
"German","Germanic","Mongo",4
"German","Germanic","Mongolian",4
"German","Germanic","North American Indian",1299
"German","Germanic","Norwegian",607
"German","Germanic","Occitan",6
"German","Germanic","Ojibwa",1146
"German","Germanic","Old Church Slavonic",50418
"German","Germanic","Old English",238048
"German","Germanic","Old French",18195
"German","Germanic","Old High German",156720
"German","Germanic","Old Irish",36410
"German","Germanic","Old Norse",152083
"German","Germanic","Old Persian",7407
"German","Germanic","Old Provençal",45
"German","Germanic","Ossetian",10
"German","Germanic","Persian",7739
"German","Germanic","Polish",748
"German","Germanic","Portuguese",480
"German","Germanic","Provençal",309
"German","Germanic","Romance",193
"German","Germanic","Russian",23587
"German","Germanic","Sanskrit",22444
"German","Germanic","Scots",656
"German","Germanic","Slavic",2754
"German","Germanic","Slovenian",27
"German","Germanic","Spanish",4395
"German","Germanic","Swedish",29279
"German","Germanic","Turkish",57
"German","Germanic","Twi",7
"German","Germanic","Walloon",11
"German","Germanic","Welsh",5754
"German","Germanic","Yiddish",138
"German","Gothic","Greek",21605
"German","Gothic","Hebrew",475
"German","Gothic","Hindi",16
"German","Gothic","Hittite",7578
"German","Gothic","Hungarian",12
"German","Gothic","Icelandic",87
"German","Gothic","Indo-European",2541
"German","Gothic","Iranian",278
"German","Gothic","Irish",8923
"German","Gothic","Italian",631
"German","Gothic","Japanese",221
"German","Gothic","Latin",34580
"German","Gothic","Latvian",51
"German","Gothic","Lithuanian",16931
"German","Gothic","Low German",2701
"German","Gothic","Mari",21
"German","Gothic","Middle Dutch",38015
"German","Gothic","Middle English",55850
"German","Gothic","Middle High German",3071
"German","Gothic","Middle Irish",79
"German","Gothic","Modern Greek",51
"German","Gothic","Norwegian",169
"German","Gothic","Old Church Slavonic",19744
"German","Gothic","Old English",100811
"German","Gothic","Old French",661
"German","Gothic","Old High German",59448
"German","Gothic","Old Irish",7798
"German","Gothic","Old Norse",76106
"German","Gothic","Old Persian",7768
"German","Gothic","Persian",7929
"German","Gothic","Polish",440
"German","Gothic","Provençal",17
"German","Gothic","Romance",72
"German","Gothic","Russian",4457
"German","Gothic","Sanskrit",20522
"German","Gothic","Scots",641
"German","Gothic","Slavic",2173
"German","Gothic","Spanish",487
"German","Gothic","Swedish",11805
"German","Gothic","Welsh",5000
"German","Gothic","Yiddish",90
"German","Greek","Hebrew",572
"German","Greek","Hittite",3041
"German","Greek","Hungarian",19
"German","Greek","Icelandic",378
"German","Greek","Indo-European",2680
"German","Greek","Iranian",300
"German","Greek","Irish",29280
"German","Greek","Italian",1007
"German","Greek","Japanese",221
"German","Greek","Korean",52
"German","Greek","Kru",7
"German","Greek","Latin",41786
"German","Greek","Latvian",51
"German","Greek","Lithuanian",32191
"German","Greek","Low German",408
"German","Greek","Malay",8
"German","Greek","Manchu",4
"German","Greek","Mandar",8
"German","Greek","Middle Dutch",11856
"German","Greek","Middle English",35749
"German","Greek","Middle French",2
"German","Greek","Middle High German",2075
"German","Greek","Middle Irish",22
"German","Greek","Modern Greek",128
"German","Greek","Mongo",4
"German","Greek","Mongolian",4
"German","Greek","Nahuatl",52
"German","Greek","Norwegian",519
"German","Greek","Old Church Slavonic",32981
"German","Greek","Old English",50672
"German","Greek","Old French",1416
"German","Greek","Old High German",41140
"German","Greek","Old Irish",28806
"German","Greek","Old Norse",18318
"German","Greek","Old Persian",3621
"German","Greek","Persian",3873
"German","Greek","Polish",187
"German","Greek","Portuguese",301
"German","Greek","Provençal",10
"German","Greek","Romance",73
"German","Greek","Russian",21091
"German","Greek","Sanskrit",11482
"German","Greek","Scots",641
"German","Greek","Semitic",8
"German","Greek","Slavic",1406
"German","Greek","Spanish",1404
"German","Greek","Swedish",4301
"German","Greek","Turkish",71
"German","Greek","Welsh",2440
"German","Haitian","Portuguese",2
"German","Haitian","Spanish",2
"German","Haitian","Tai",2
"German","Hebrew","Indo-European",11
"German","Hebrew","Irish",38
"German","Hebrew","Italian",527
"German","Hebrew","Latin",509
"German","Hebrew","Lithuanian",63
"German","Hebrew","Low German",76
"German","Hebrew","Middle Dutch",949
"German","Hebrew","Middle English",568
"German","Hebrew","Old Church Slavonic",63
"German","Hebrew","Old English",1101
"German","Hebrew","Old French",48
"German","Hebrew","Old High German",995
"German","Hebrew","Old Irish",14
"German","Hebrew","Old Norse",603
"German","Hebrew","Polish",16
"German","Hebrew","Portuguese",10
"German","Hebrew","Romance",1
"German","Hebrew","Russian",16
"German","Hebrew","Sanskrit",77
"German","Hebrew","Semitic",7
"German","Hebrew","Spanish",527
"German","Hebrew","Swedish",27
"German","Hindi","Indo-European",16
"German","Hindi","Latin",16
"German","Hindi","Middle English",16
"German","Hindi","Middle High German",16
"German","Hindi","Old English",16
"German","Hindi","Old High German",16
"German","Hindi","Old Norse",16
"German","Hindi","Sanskrit",16
"German","Hittite","Indo-European",19
"German","Hittite","Irish",7608
"German","Hittite","Latin",8157
"German","Hittite","Lithuanian",11431
"German","Hittite","Middle Dutch",5084
"German","Hittite","Middle English",7930
"German","Hittite","Middle High German",106
"German","Hittite","Norwegian",19
"German","Hittite","Old Church Slavonic",11187
"German","Hittite","Old English",12401
"German","Hittite","Old French",6
"German","Hittite","Old High German",10202
"German","Hittite","Old Irish",7606
"German","Hittite","Old Norse",12240
"German","Hittite","Old Persian",6361
"German","Hittite","Persian",6361
"German","Hittite","Russian",74
"German","Hittite","Sanskrit",7452
"German","Hittite","Slavic",51
"German","Hittite","Swedish",25
"German","Hittite","Welsh",6
"German","Hungarian","Iranian",6
"German","Hungarian","Irish",15
"German","Hungarian","Italian",19
"German","Hungarian","Latin",9
"German","Hungarian","Lithuanian",9
"German","Hungarian","Middle English",9
"German","Hungarian","Old English",18
"German","Hungarian","Old French",3
"German","Hungarian","Old High German",9
"German","Hungarian","Old Norse",9
"German","Hungarian","Old Persian",6
"German","Hungarian","Persian",6
"German","Hungarian","Polish",18
"German","Hungarian","Portuguese",1
"German","Hungarian","Russian",15
"German","Hungarian","Slavic",9
"German","Hungarian","Spanish",19
"German","Hungarian","Swedish",6
"German","Hungarian","Turkish",6
"German","Hungarian","Welsh",9
"German","Icelandic","Indo-European",237
"German","Icelandic","Irish",34
"German","Icelandic","Italian",237
"German","Icelandic","Latin",944
"German","Icelandic","Lithuanian",196
"German","Icelandic","Low German",154
"German","Icelandic","Middle Dutch",750
"German","Icelandic","Middle English",73
"German","Icelandic","Modern Greek",51
"German","Icelandic","Norwegian",135
"German","Icelandic","Old Church Slavonic",337
"German","Icelandic","Old English",1170
"German","Icelandic","Old French",255
"German","Icelandic","Old High German",792
"German","Icelandic","Old Irish",4
"German","Icelandic","Old Norse",1018
"German","Icelandic","Ossetian",10
"German","Icelandic","Persian",33
"German","Icelandic","Portuguese",186
"German","Icelandic","Romance",51
"German","Icelandic","Russian",196
"German","Icelandic","Sanskrit",184
"German","Icelandic","Spanish",901
"German","Icelandic","Swedish",241
"German","Icelandic","Welsh",69
"German","Indo-European","Iranian",565
"German","Indo-European","Irish",1112
"German","Indo-European","Italian",484
"German","Indo-European","Korean",52
"German","Indo-European","Latin",2988
"German","Indo-European","Lithuanian",964
"German","Indo-European","Low German",161
"German","Indo-European","Middle Dutch",1949
"German","Indo-European","Middle English",3137
"German","Indo-European","Middle High German",27
"German","Indo-European","Modern Greek",51
"German","Indo-European","Nahuatl",52
"German","Indo-European","Norwegian",19
"German","Indo-European","Occitan",6
"German","Indo-European","Old Church Slavonic",1181
"German","Indo-European","Old English",5064
"German","Indo-European","Old French",362
"German","Indo-European","Old High German",3393
"German","Indo-European","Old Irish",65
"German","Indo-European","Old Norse",4159
"German","Indo-European","Old Persian",55
"German","Indo-European","Old Provençal",7
"German","Indo-European","Persian",55
"German","Indo-European","Polish",178
"German","Indo-European","Portuguese",186
"German","Indo-European","Provençal",13
"German","Indo-European","Romance",51
"German","Indo-European","Romanian",17
"German","Indo-European","Russian",437
"German","Indo-European","Sanskrit",813
"German","Indo-European","Scots",641
"German","Indo-European","Slavic",110
"German","Indo-European","Spanish",801
"German","Indo-European","Swedish",916
"German","Indo-European","Welsh",808
"German","Iranian","Irish",13
"German","Iranian","Italian",6
"German","Iranian","Latin",300
"German","Iranian","Lithuanian",13
"German","Iranian","Middle Dutch",558
"German","Iranian","Middle English",294
"German","Iranian","Old Church Slavonic",7
"German","Iranian","Old English",605
"German","Iranian","Old High German",565
"German","Iranian","Old Norse",599
"German","Iranian","Old Persian",6
"German","Iranian","Persian",6
"German","Iranian","Polish",40
"German","Iranian","Russian",6
"German","Iranian","Sanskrit",34
"German","Iranian","Spanish",293
"German","Iranian","Swedish",293
"German","Iranian","Turkish",6
"German","Iranian","Welsh",6
"German","Irish","Italian",433
"German","Irish","Kru",1
"German","Irish","Latin",34804
"German","Irish","Latvian",50
"German","Irish","Lithuanian",32839
"German","Irish","Low German",416
"German","Irish","Mari",21
"German","Irish","Middle Dutch",7692
"German","Irish","Middle English",35078
"German","Irish","Middle High German",20
"German","Irish","Middle Irish",341
"German","Irish","Old Church Slavonic",33007
"German","Irish","Old English",38316
"German","Irish","Old French",201
"German","Irish","Old High German",34694
"German","Irish","Old Irish",36503
"German","Irish","Old Norse",13876
"German","Irish","Old Persian",2219
"German","Irish","Persian",2393
"German","Irish","Polish",239
"German","Irish","Portuguese",26
"German","Irish","Russian",19778
"German","Irish","Sanskrit",5625
"German","Irish","Slavic",998
"German","Irish","Spanish",106
"German","Irish","Swedish",2965
"German","Irish","Turkish",6
"German","Irish","Welsh",4885
"German","Italian","Japanese",2
"German","Italian","Latin",3957
"German","Italian","Lithuanian",702
"German","Italian","Low German",650
"German","Italian","Manchu",4
"German","Italian","Middle Dutch",2033
"German","Italian","Middle English",1575
"German","Italian","Middle French",2
"German","Italian","Middle High German",317
"German","Italian","Middle Irish",13
"German","Italian","Modern Greek",51
"German","Italian","Mongo",4
"German","Italian","Mongolian",4
"German","Italian","North American Indian",153
"German","Italian","Norwegian",335
"German","Italian","Occitan",6
"German","Italian","Old Church Slavonic",366
"German","Italian","Old English",4497
"German","Italian","Old French",3296
"German","Italian","Old High German",2085
"German","Italian","Old Irish",35
"German","Italian","Old Norse",1733
"German","Italian","Old Persian",6
"German","Italian","Old Provençal",53
"German","Italian","Persian",8
"German","Italian","Polish",151
"German","Italian","Portuguese",905
"German","Italian","Provençal",327
"German","Italian","Romance",53
"German","Italian","Romanian",17
"German","Italian","Russian",356
"German","Italian","Sanskrit",181
"German","Italian","Semitic",7
"German","Italian","Slavic",90
"German","Italian","Spanish",4148
"German","Italian","Swedish",778
"German","Italian","Turkish",6
"German","Italian","Welsh",74
"German","Japanese","Latin",221
"German","Japanese","Middle English",9
"German","Japanese","Middle High German",9
"German","Japanese","Old English",403
"German","Japanese","Old French",2
"German","Japanese","Old High German",223
"German","Japanese","Old Norse",230
"German","Japanese","Portuguese",2
"German","Japanese","Spanish",2
"German","Japanese","Swedish",2
"German","Korean","Middle Dutch",19
"German","Korean","Middle English",19
"German","Korean","Nahuatl",52
"German","Korean","Old Church Slavonic",52
"German","Korean","Old English",71
"German","Korean","Old High German",19
"German","Korean","Old Norse",19
"German","Korean","Old Persian",52
"German","Korean","Persian",52
"German","Korean","Russian",52
"German","Kru","Low German",1
"German","Kru","Middle Dutch",7
"German","Kru","Middle English",7
"German","Kru","Middle Irish",1
"German","Kru","Old Church Slavonic",1
"German","Kru","Old English",7
"German","Kru","Old High German",1
"German","Kru","Old Norse",1
